book_id_raw,title,authors,language_code,image_url,small_image_url,description,text,book_idx
7253,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",Stephen R. Donaldson,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"The One Tree (The Second Chronicles of Thomas Covenant, #2) by Stephen R. Donaldson","The One Tree (The Second Chronicles of Thomas Covenant, #2) — by Stephen R. Donaldson — The One Tree (The Second Chronicles of Thomas Covenant, #2) by Stephen R. Donaldson",7252
7254,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Bill Watterson,eng,https://images.gr-assets.com/books/1448818381m/24816.jpg,https://images.gr-assets.com/books/1448818381s/24816.jpg,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection by Bill Watterson,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection — by Bill Watterson — Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection by Bill Watterson,7253
7255,"Surrender Your Love (Surrender Your Love, #1)",J.C. Reed,eng,https://images.gr-assets.com/books/1359887738m/17190226.jpg,https://images.gr-assets.com/books/1359887738s/17190226.jpg,"Surrender Your Love (Surrender Your Love, #1) by J.C. Reed","Surrender Your Love (Surrender Your Love, #1) — by J.C. Reed — Surrender Your Love (Surrender Your Love, #1) by J.C. Reed",7254
7256,CyberStorm,Matthew Mather,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,CyberStorm by Matthew Mather,CyberStorm — by Matthew Mather — CyberStorm by Matthew Mather,7255
7257,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota by Chuck Klosterman,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota — by Chuck Klosterman — Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota by Chuck Klosterman,7256
7258,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",Tad Williams,en-US,https://images.gr-assets.com/books/1309992858m/795034.jpg,https://images.gr-assets.com/books/1309992858s/795034.jpg,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1) by Tad Williams","To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1) — by Tad Williams — To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1) by Tad Williams",7257
7259,"I Am Nujood, Age 10 and Divorced","Nujood Ali, Delphine Minoui, Linda Coverdale",eng,https://images.gr-assets.com/books/1320467214m/6818019.jpg,https://images.gr-assets.com/books/1320467214s/6818019.jpg,"I Am Nujood, Age 10 and Divorced by Nujood Ali, Delphine Minoui, Linda Coverdale","I Am Nujood, Age 10 and Divorced — by Nujood Ali, Delphine Minoui, Linda Coverdale — I Am Nujood, Age 10 and Divorced by Nujood Ali, Delphine Minoui, Linda Coverdale",7258
7260,The Feast of All Saints,Anne Rice,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,The Feast of All Saints by Anne Rice,The Feast of All Saints — by Anne Rice — The Feast of All Saints by Anne Rice,7259
7261,To Rise Again at a Decent Hour,Joshua Ferris,eng,https://images.gr-assets.com/books/1391305201m/18453074.jpg,https://images.gr-assets.com/books/1391305201s/18453074.jpg,To Rise Again at a Decent Hour by Joshua Ferris,To Rise Again at a Decent Hour — by Joshua Ferris — To Rise Again at a Decent Hour by Joshua Ferris,7260
7262,Proof,David Auburn,eng,https://images.gr-assets.com/books/1417605435m/150720.jpg,https://images.gr-assets.com/books/1417605435s/150720.jpg,Proof by David Auburn,Proof — by David Auburn — Proof by David Auburn,7261
7263,"The Past Through Tomorrow (Future History, #1-21)","Robert A. Heinlein, Damon Knight",eng,https://images.gr-assets.com/books/1325885616m/121581.jpg,https://images.gr-assets.com/books/1325885616s/121581.jpg,"The Past Through Tomorrow (Future History, #1-21) by Robert A. Heinlein, Damon Knight","The Past Through Tomorrow (Future History, #1-21) — by Robert A. Heinlein, Damon Knight — The Past Through Tomorrow (Future History, #1-21) by Robert A. Heinlein, Damon Knight",7262
7264,"Master of the Senate (The Years of Lyndon Johnson, #3)",Robert A. Caro,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Master of the Senate (The Years of Lyndon Johnson, #3) by Robert A. Caro","Master of the Senate (The Years of Lyndon Johnson, #3) — by Robert A. Caro — Master of the Senate (The Years of Lyndon Johnson, #3) by Robert A. Caro",7263
7265,"Saint Odd (Odd Thomas, #7)",Dean Koontz,eng,https://images.gr-assets.com/books/1403303609m/15722284.jpg,https://images.gr-assets.com/books/1403303609s/15722284.jpg,"Saint Odd (Odd Thomas, #7) by Dean Koontz","Saint Odd (Odd Thomas, #7) — by Dean Koontz — Saint Odd (Odd Thomas, #7) by Dean Koontz",7264
7266,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,The Wonderful Story of Henry Sugar and Six More by Roald Dahl,The Wonderful Story of Henry Sugar and Six More — by Roald Dahl — The Wonderful Story of Henry Sugar and Six More by Roald Dahl,7265
7267,"Real Murders (Aurora Teagarden, #1)",Charlaine Harris,eng,https://images.gr-assets.com/books/1307067671m/140091.jpg,https://images.gr-assets.com/books/1307067671s/140091.jpg,"Real Murders (Aurora Teagarden, #1) by Charlaine Harris","Real Murders (Aurora Teagarden, #1) — by Charlaine Harris — Real Murders (Aurora Teagarden, #1) by Charlaine Harris",7266
7268,"Port Mortuary (Kay Scarpetta, #18)",Patricia Cornwell,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Port Mortuary (Kay Scarpetta, #18) by Patricia Cornwell","Port Mortuary (Kay Scarpetta, #18) — by Patricia Cornwell — Port Mortuary (Kay Scarpetta, #18) by Patricia Cornwell",7267
7269,Arch of Triumph: A Novel of a Man Without a Country,Erich Maria Remarque,,https://images.gr-assets.com/books/1353844109m/672948.jpg,https://images.gr-assets.com/books/1353844109s/672948.jpg,Arch of Triumph: A Novel of a Man Without a Country by Erich Maria Remarque,Arch of Triumph: A Novel of a Man Without a Country — by Erich Maria Remarque — Arch of Triumph: A Novel of a Man Without a Country by Erich Maria Remarque,7268
7270,The Death of Superman,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",en-US,https://images.gr-assets.com/books/1383536130m/154795.jpg,https://images.gr-assets.com/books/1383536130s/154795.jpg,"The Death of Superman by Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier","The Death of Superman — by Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier — The Death of Superman by Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",7269
7271,The Raw Shark Texts,Steven Hall,en-US,https://images.gr-assets.com/books/1405099268m/144800.jpg,https://images.gr-assets.com/books/1405099268s/144800.jpg,The Raw Shark Texts by Steven Hall,The Raw Shark Texts — by Steven Hall — The Raw Shark Texts by Steven Hall,7270
7272,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",Rick Riordan,eng,https://images.gr-assets.com/books/1463950690m/27904311.jpg,https://images.gr-assets.com/books/1463950690s/27904311.jpg,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2) by Rick Riordan","The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2) — by Rick Riordan — The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2) by Rick Riordan",7271
7273,Wave,Sonali Deraniyagala,eng,https://images.gr-assets.com/books/1362126716m/15771862.jpg,https://images.gr-assets.com/books/1362126716s/15771862.jpg,Wave by Sonali Deraniyagala,Wave — by Sonali Deraniyagala — Wave by Sonali Deraniyagala,7272
7274,"Fire Sea (The Death Gate Cycle, #3)","Margaret Weis, Tracy Hickman",en-US,https://images.gr-assets.com/books/1325422748m/1307.jpg,https://images.gr-assets.com/books/1325422748s/1307.jpg,"Fire Sea (The Death Gate Cycle, #3) by Margaret Weis, Tracy Hickman","Fire Sea (The Death Gate Cycle, #3) — by Margaret Weis, Tracy Hickman — Fire Sea (The Death Gate Cycle, #3) by Margaret Weis, Tracy Hickman",7273
7275,"Far from the Tree: Parents, Children, and the Search for Identity",Andrew Solomon,eng,https://images.gr-assets.com/books/1363008433m/13547504.jpg,https://images.gr-assets.com/books/1363008433s/13547504.jpg,"Far from the Tree: Parents, Children, and the Search for Identity by Andrew Solomon","Far from the Tree: Parents, Children, and the Search for Identity — by Andrew Solomon — Far from the Tree: Parents, Children, and the Search for Identity by Andrew Solomon",7274
7276,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)","Barbara Park, Denise Brunkus",en-US,https://images.gr-assets.com/books/1353109909m/958277.jpg,https://images.gr-assets.com/books/1353109909s/958277.jpg,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1) by Barbara Park, Denise Brunkus","Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1) — by Barbara Park, Denise Brunkus — Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1) by Barbara Park, Denise Brunkus",7275
7277,The Autumn of the Patriarch,"Gabriel García Márquez, Gregory Rabassa",eng,https://images.gr-assets.com/books/1410136666m/23887.jpg,https://images.gr-assets.com/books/1410136666s/23887.jpg,"The Autumn of the Patriarch by Gabriel García Márquez, Gregory Rabassa","The Autumn of the Patriarch — by Gabriel García Márquez, Gregory Rabassa — The Autumn of the Patriarch by Gabriel García Márquez, Gregory Rabassa",7276
7278,"Bones of the Hills (Conqueror, #3)",Conn Iggulden,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Bones of the Hills (Conqueror, #3) by Conn Iggulden","Bones of the Hills (Conqueror, #3) — by Conn Iggulden — Bones of the Hills (Conqueror, #3) by Conn Iggulden",7277
7279,Hallucinations,Oliver Sacks,eng,https://images.gr-assets.com/books/1440360108m/13330771.jpg,https://images.gr-assets.com/books/1440360108s/13330771.jpg,Hallucinations by Oliver Sacks,Hallucinations — by Oliver Sacks — Hallucinations by Oliver Sacks,7278
7280,"Burned (Fever, #7)",Karen Marie Moning,eng,https://images.gr-assets.com/books/1407503200m/12444297.jpg,https://images.gr-assets.com/books/1407503200s/12444297.jpg,"Burned (Fever, #7) by Karen Marie Moning","Burned (Fever, #7) — by Karen Marie Moning — Burned (Fever, #7) by Karen Marie Moning",7279
7281,The Murders in the Rue Morgue,Edgar Allan Poe,eng,https://images.gr-assets.com/books/1409105459m/3301759.jpg,https://images.gr-assets.com/books/1409105459s/3301759.jpg,The Murders in the Rue Morgue by Edgar Allan Poe,The Murders in the Rue Morgue — by Edgar Allan Poe — The Murders in the Rue Morgue by Edgar Allan Poe,7280
7282,The Summer Tree (The Fionavar Tapestry #1),Guy Gavriel Kay,en-US,https://images.gr-assets.com/books/1412531529m/104086.jpg,https://images.gr-assets.com/books/1412531529s/104086.jpg,The Summer Tree (The Fionavar Tapestry #1) by Guy Gavriel Kay,The Summer Tree (The Fionavar Tapestry #1) — by Guy Gavriel Kay — The Summer Tree (The Fionavar Tapestry #1) by Guy Gavriel Kay,7281
7283,"Betsy-Tacy (Betsy-Tacy, #1)","Maud Hart Lovelace, Lois Lenski",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Betsy-Tacy (Betsy-Tacy, #1) by Maud Hart Lovelace, Lois Lenski","Betsy-Tacy (Betsy-Tacy, #1) — by Maud Hart Lovelace, Lois Lenski — Betsy-Tacy (Betsy-Tacy, #1) by Maud Hart Lovelace, Lois Lenski",7282
7284,Sweethearts,Sara Zarr,en-US,https://images.gr-assets.com/books/1336053590m/2020935.jpg,https://images.gr-assets.com/books/1336053590s/2020935.jpg,Sweethearts by Sara Zarr,Sweethearts — by Sara Zarr — Sweethearts by Sara Zarr,7283
7285,The Monsters of Templeton,Lauren Groff,eng,https://images.gr-assets.com/books/1328051913m/1474628.jpg,https://images.gr-assets.com/books/1328051913s/1474628.jpg,The Monsters of Templeton by Lauren Groff,The Monsters of Templeton — by Lauren Groff — The Monsters of Templeton by Lauren Groff,7284
7286,"Midnight Crossroad (Midnight, Texas, #1)",Charlaine Harris,eng,https://images.gr-assets.com/books/1384456102m/18107951.jpg,https://images.gr-assets.com/books/1384456102s/18107951.jpg,"Midnight Crossroad (Midnight, Texas, #1) by Charlaine Harris","Midnight Crossroad (Midnight, Texas, #1) — by Charlaine Harris — Midnight Crossroad (Midnight, Texas, #1) by Charlaine Harris",7285
7287,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",Diane Mott Davidson,en-US,https://images.gr-assets.com/books/1340227366m/269746.jpg,https://images.gr-assets.com/books/1340227366s/269746.jpg,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1) by Diane Mott Davidson","Catering to Nobody (A Goldy Bear Culinary Mystery, #1) — by Diane Mott Davidson — Catering to Nobody (A Goldy Bear Culinary Mystery, #1) by Diane Mott Davidson",7286
7288,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",Julie Kagawa,eng,https://images.gr-assets.com/books/1335463790m/12614410.jpg,https://images.gr-assets.com/books/1335463790s/12614410.jpg,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1) by Julie Kagawa","The Lost Prince (The Iron Fey: Call of the Forgotten, #1) — by Julie Kagawa — The Lost Prince (The Iron Fey: Call of the Forgotten, #1) by Julie Kagawa",7287
7289,"Devil Bones (Temperance Brennan, #11)",Kathy Reichs,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Devil Bones (Temperance Brennan, #11) by Kathy Reichs","Devil Bones (Temperance Brennan, #11) — by Kathy Reichs — Devil Bones (Temperance Brennan, #11) by Kathy Reichs",7288
7290,From Here to Eternity,James  Jones,eng,https://images.gr-assets.com/books/1330924946m/116114.jpg,https://images.gr-assets.com/books/1330924946s/116114.jpg,From Here to Eternity by James  Jones,From Here to Eternity — by James  Jones — From Here to Eternity by James  Jones,7289
7291,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,Wayne W. Dyer,eng,https://images.gr-assets.com/books/1328770256m/389763.jpg,https://images.gr-assets.com/books/1328770256s/389763.jpg,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao by Wayne W. Dyer,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao — by Wayne W. Dyer — Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao by Wayne W. Dyer,7290
7292,"Dude, Where's My Country?",Michael Moore,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Dude, Where's My Country? by Michael Moore","Dude, Where's My Country? — by Michael Moore — Dude, Where's My Country? by Michael Moore",7291
7293,The Last Don,Mario Puzo,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,The Last Don by Mario Puzo,The Last Don — by Mario Puzo — The Last Don by Mario Puzo,7292
7294,محال,"يوسف زيدان, Youssef Ziedan",ara,https://images.gr-assets.com/books/1324288676m/11995136.jpg,https://images.gr-assets.com/books/1324288676s/11995136.jpg,"محال by يوسف زيدان, Youssef Ziedan","محال — by يوسف زيدان, Youssef Ziedan — محال by يوسف زيدان, Youssef Ziedan",7293
7295,"Ready or Not (All-American Girl, #2)",Meg Cabot,eng,https://images.gr-assets.com/books/1327951939m/19452.jpg,https://images.gr-assets.com/books/1327951939s/19452.jpg,"Ready or Not (All-American Girl, #2) by Meg Cabot","Ready or Not (All-American Girl, #2) — by Meg Cabot — Ready or Not (All-American Girl, #2) by Meg Cabot",7294
7296,"Cross Bones (Temperance Brennan, #8)",Kathy Reichs,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Cross Bones (Temperance Brennan, #8) by Kathy Reichs","Cross Bones (Temperance Brennan, #8) — by Kathy Reichs — Cross Bones (Temperance Brennan, #8) by Kathy Reichs",7295
7297,All But My Life: A Memoir,Gerda Weissmann Klein,en-US,https://images.gr-assets.com/books/1316131452m/163363.jpg,https://images.gr-assets.com/books/1316131452s/163363.jpg,All But My Life: A Memoir by Gerda Weissmann Klein,All But My Life: A Memoir — by Gerda Weissmann Klein — All But My Life: A Memoir by Gerda Weissmann Klein,7296
